gameinfo,year,id,team,inning1,inning2,inning3,inning4,inning5,inning6,inning7,inning8,inning9,inning10,inning11,inning12,H,AB,AVG,R,RBI
b'20190923HTKT0',2019,62802,b'KT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190923HTKT0',2019,74339,b'KT',0,1116,0,3000,0,1019,1013,0,0,0,0,0,3,3,0,1,0
b'20190923HTKT0',2019,67025,b'KT',0,1003,0,1011,0,2000,0,7101,0,0,0,0,2,4,0,0,0
b'20190923HTKT0',2019,64166,b'KT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190923HTKT0',2019,76313,b'KT',0,1017,0,7001,0,3000,0,2000,0,0,0,0,1,3,0,0,1
b'20190923HTKT0',2019,73113,b'KT',0,7005,0,7102,0,7006,0,1017,0,0,0,0,1,4,0,0,0
b'20190923HTKT0',2019,78548,b'KT',0,7205,0,0,7000,0,2000,2000,0,0,0,0,0,4,0,0,0
b'20190923HTKT0',2019,64006,b'KT',0,0,1116,0,7104,0,1011,0,0,0,0,0,2,3,0,1,0
b'20190924SSLG0',2019,62415,b'SS',7104,0,1008,0,7104,0,0,1201,2000,0,0,0,2,5,0,2,0
b'20190924SSLG0',2019,69405,b'SS',2000,0,2000,0,7107,0,0,1017,0,0,0,0,1,4,0,0,1
b'20190924SSLG0',2019,64493,b'SS',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b'20190924SSLG0',2019,62404,b'SS',6004,0,7101,0,0,2000,0,1301,0,0,0,0,1,4,0,1,3
b'20190924SSLG0',2019,67450,b'SS',2000,0,7104,0,0,7101,0,7101,0,0,0,0,0,4,0,0,0
b'20190924SSLG0',2019,75566,b'SS',0,7104,0,7102,0,2000,0,3000,0,0,0,0,0,3,0,0,0
b'20190924SSLG0',2019,61197,b'SS',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924SSLG0',2019,66409,b'SS',0,7006,0,1116,0,0,7003,1013,0,0,0,0,2,4,0,0,0
b'20190924SSLG0',2019,64468,b'SS',0,1019,0,2000,0,0,7001,7102,0,0,0,0,1,4,0,0,0
b'20190924SSLG0',2019,66462,b'SS',0,1013,0,2000,0,0,2000,0,2000,0,0,0,1,4,0,0,0
b'20190924SSLG0',2019,69442,b'SS',0,7104,0,0,2000,0,0,2000,7101,0,0,0,0,4,0,0,0
b'20190924SSLG0',2019,61186,b'LG',7006,3000,0,7102,0,0,7212,0,7101,0,0,0,0,4,0,0,0
b'20190924SSLG0',2019,79150,b'LG',1012,7001,0,0,3000,0,0,0,0,0,0,0,1,2,0,0,0
b'20190924SSLG0',2019,72133,b'LG',0,0,0,0,0,0,0,1110,0,0,0,0,1,1,0,0,0
b'20190924SSLG0',2019,65136,b'LG',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924SSLG0',2019,66108,b'LG',0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0
b'20190924SSLG0',2019,78135,b'LG',1012,0,1116,0,7217,0,0,7005,0,0,0,0,2,4,0,1,0
b'20190924SSLG0',2019,76290,b'LG',2000,0,7101,0,2000,0,0,3000,0,0,0,0,0,3,0,0,0
b'20190924SSLG0',2019,79192,b'LG',2000,0,1019,0,0,7006,0,7102,0,0,0,0,1,4,0,0,1
b'20190924SSLG0',2019,78217,b'LG',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924SSLG0',2019,69165,b'LG',0,1013,7006,0,0,7005,0,2000,0,0,0,0,1,4,0,0,0
b'20190924SSLG0',2019,77564,b'LG',0,7006,2000,0,0,7006,0,0,1017,0,0,0,1,4,0,1,0
b'20190924SSLG0',2019,61102,b'LG',0,3100,0,7102,0,0,2000,0,1019,0,0,0,1,3,0,0,0
b'20190924SSLG0',2019,65207,b'LG',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924SSLG0',2019,69100,b'LG',0,7006,0,7003,0,0,1019,0,0,0,0,0,1,3,0,0,0
b'20190924SSLG0',2019,78361,b'LG',0,0,0,0,0,0,0,0,7107,0,0,0,0,1,0,0,1
b'20190924SSLG0',2019,79198,b'LG',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924OBNC0',2019,79240,b'OB',7301,0,7006,7102,0,7003,0,5005,0,7107,0,0,0,5,0,0,1
b'20190924OBNC0',2019,69209,b'OB',7003,0,1011,0,1011,7006,0,7006,0,0,7003,0,2,6,0,2,0
b'20190924OBNC0',2019,79215,b'OB',3000,0,1111,0,7006,0,7003,0,7101,0,7006,0,1,5,0,1,0
b'20190924OBNC0',2019,75334,b'OB',2000,0,1301,0,1301,0,7304,0,1019,0,0,0,3,5,0,2,5
b'20190924OBNC0',2019,67207,b'OB',0,0,0,0,0,0,0,0,0,0,1019,0,1,1,0,0,0
b'20190924OBNC0',2019,78224,b'OB',0,7101,1011,0,3000,0,0,0,0,0,0,0,1,2,0,0,0
b'20190924OBNC0',2019,61208,b'OB',0,0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0
b'20190924OBNC0',2019,63257,b'OB',0,0,0,0,0,0,0,0,7104,0,7005,0,0,2,0,0,0
b'20190924OBNC0',2019,76267,b'OB',0,1017,7005,0,7100,0,0,0,0,0,0,0,1,3,0,1,0
b'20190924OBNC0',2019,66203,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924OBNC0',2019,62234,b'OB',0,0,0,0,0,0,0,7101,2000,0,0,7100,0,3,0,0,0
b'20190924OBNC0',2019,63440,b'OB',0,2000,2000,0,1202,0,0,0,0,0,0,0,1,3,0,0,1
b'20190924OBNC0',2019,62244,b'OB',0,0,0,0,0,0,0,1019,0,2000,0,7005,1,3,0,1,0
b'20190924OBNC0',2019,74206,b'OB',0,1011,0,7006,2000,0,0,1011,0,7006,0,7005,2,6,0,0,0
b'20190924OBNC0',2019,79231,b'OB',0,7100,0,7000,0,7003,0,1008,0,1019,0,0,2,5,0,0,0
b'20190924OBNC0',2019,64984,b'NC',7006,0,7005,0,4004,0,7101,2000,0,0,0,0,0,5,0,0,0
b'20190924OBNC0',2019,63963,b'NC',0,0,0,0,0,0,0,0,0,7003,0,0,0,1,0,0,0
b'20190924OBNC0',2019,73306,b'NC',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924OBNC0',2019,76849,b'NC',7101,0,0,1019,1116,0,6004,1017,0,0,7005,0,3,6,0,2,0
b'20190924OBNC0',2019,62907,b'NC',3000,0,0,1019,7300,0,1017,7001,0,0,1017,0,3,5,0,2,0
b'20190924OBNC0',2019,76232,b'NC',7102,0,0,7101,0,7104,3000,0,3100,0,0,0,0,3,0,0,0
b'20190924OBNC0',2019,60566,b'NC',0,0,0,0,0,0,0,0,0,0,1017,0,1,1,0,0,0
b'20190924OBNC0',2019,69901,b'NC',0,7005,0,1019,0,7107,1019,0,1303,0,7005,0,3,6,0,1,5
b'20190924OBNC0',2019,78813,b'NC',0,7001,0,7304,0,3000,7006,0,7005,0,7107,0,0,5,0,1,0
b'20190924OBNC0',2019,62931,b'NC',0,2000,0,1011,0,1202,0,1017,0,0,0,0,3,4,0,0,1
b'20190924OBNC0',2019,65905,b'NC',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b'20190924OBNC0',2019,66917,b'NC',0,0,0,0,0,0,0,0,7000,0,0,7104,0,2,0,0,0
b'20190924OBNC0',2019,68912,b'NC',0,0,7102,2000,0,7002,0,0,0,0,0,0,0,3,0,0,0
b'20190924OBNC0',2019,63920,b'NC',0,0,0,0,0,0,0,7101,0,0,0,0,0,1,0,0,0
b'20190924OBNC0',2019,78122,b'NC',0,0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0
b'20190924OBNC0',2019,62025,b'NC',0,0,0,0,0,0,0,0,0,0,0,7006,0,1,0,0,0
b'20190924OBNC0',2019,62934,b'NC',0,0,7104,0,2000,0,7001,1016,0,2000,0,7005,1,6,0,0,1
b'20190924SKKT0',2019,63704,b'SK',7006,0,7006,0,1023,0,7005,0,2000,0,0,0,1,5,0,0,0
b'20190924SKKT0',2019,62895,b'SK',7104,0,7100,0,3000,0,1011,0,0,0,0,0,1,3,0,0,0
b'20190924SKKT0',2019,75847,b'SK',7407,0,0,1017,7006,0,7003,0,0,0,0,0,1,4,0,1,0
b'20190924SKKT0',2019,67872,b'SK',0,2000,0,3000,7104,0,0,7003,0,0,0,0,0,3,0,1,0
b'20190924SKKT0',2019,61353,b'SK',0,7005,0,7006,0,1017,0,7005,0,0,0,0,1,4,0,1,0
b'20190924SKKT0',2019,76812,b'SK',0,1019,0,6008,0,1019,0,1017,0,0,0,0,3,4,0,0,0
b'20190924SKKT0',2019,71837,b'SK',0,3000,0,7104,0,7206,0,0,7107,0,0,0,0,3,0,0,1
b'20190924SKKT0',2019,73209,b'SK',0,7006,0,7005,0,2000,0,0,0,0,0,0,0,3,0,0,0
b'20190924SKKT0',2019,66864,b'SK',0,0,0,0,0,0,0,0,7104,0,0,0,0,1,0,0,0
b'20190924SKKT0',2019,76802,b'SK',0,0,7104,0,7005,0,7003,0,0,0,0,0,0,3,0,0,0
b'20190924SKKT0',2019,75151,b'SK',0,0,0,0,0,0,0,0,1116,0,0,0,1,1,0,0,0
b'20190924SKKT0',2019,64004,b'KT',7005,0,7101,0,0,1018,0,10177101,0,0,0,0,2,5,0,2,0
b'20190924SKKT0',2019,62802,b'KT',2000,0,2000,0,0,2000,0,1011,0,0,0,0,1,4,0,1,0
b'20190924SKKT0',2019,68050,b'KT',2000,0,0,1017,0,5004,0,3000,0,0,0,0,1,2,0,0,1
b'20190924SKKT0',2019,64012,b'KT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b'20190924SKKT0',2019,74339,b'KT',0,7006,0,7212,0,1019,0,1017,0,0,0,0,2,4,0,0,2
b'20190924SKKT0',2019,64868,b'KT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b'20190924SKKT0',2019,67025,b'KT',0,2000,0,2000,0,1017,0,1011,0,0,0,0,2,4,0,0,1
b'20190924SKKT0',2019,64166,b'KT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924SKKT0',2019,76313,b'KT',0,1019,0,0,7005,0,7003,7104,0,0,0,0,1,4,0,1,0
b'20190924SKKT0',2019,78548,b'KT',0,1011,0,0,1018,0,7102,1017,0,0,0,0,3,4,0,0,1
b'20190924SKKT0',2019,60558,b'KT',0,2000,0,0,7006,0,3000,7006,0,0,0,0,0,3,0,0,0
b'20190924SKKT0',2019,64906,b'KT',0,0,7102,0,0,1019,2000,1019,0,0,0,0,2,4,0,1,1
b'20190924WOHT0',2019,78168,b'WO',1017,0,7100,0,3000,0,0,7006,0,0,0,0,1,3,0,0,0
b'20190924WOHT0',2019,64300,b'WO',2000,0,6002,0,7000,0,0,7407,0,0,0,0,0,4,0,0,0
b'20190924WOHT0',2019,67341,b'WO',7206,0,2000,0,0,1023,0,0,7104,0,0,0,1,4,0,0,0
b'20190924WOHT0',2019,75125,b'WO',0,1018,0,7003,0,2000,0,0,1017,0,0,0,2,4,0,0,0
b'20190924WOHT0',2019,68345,b'WO',0,7003,0,2000,0,7206,0,0,1019,0,0,0,1,4,0,0,0
b'20190924WOHT0',2019,79365,b'WO',0,1019,0,7104,0,0,0,0,0,0,0,0,1,2,0,0,0
b'20190924WOHT0',2019,79456,b'WO',0,0,0,0,0,0,7100,0,2000,0,0,0,0,2,0,0,0
b'20190924WOHT0',2019,79334,b'WO',0,7003,0,0,7107,0,7402,0,0,0,0,0,0,3,0,0,0
b'20190924WOHT0',2019,65357,b'WO',0,0,0,0,0,0,0,0,1017,0,0,0,1,1,0,0,0
b'20190924WOHT0',2019,67304,b'WO',0,2000,0,0,7101,0,7003,0,2000,0,0,0,0,4,0,0,0
b'20190924WOHT0',2019,65399,b'WO',0,0,7006,0,1017,0,0,0,0,0,0,0,1,2,0,0,0
b'20190924WOHT0',2019,65898,b'WO',0,0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0
b'20190924WOHT0',2019,62353,b'WO',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924WOHT0',2019,64646,b'HT',7006,0,1110,0,0,7006,1017,0,0,0,0,0,2,4,0,1,0
b'20190924WOHT0',2019,62908,b'HT',1019,0,7104,0,0,1201,7102,0,0,0,0,0,2,4,0,0,0
b'20190924WOHT0',2019,62265,b'HT',7107,0,7101,0,0,7104,1301,0,0,0,0,0,1,4,0,2,3
b'20190924WOHT0',2019,69652,b'HT',0,1111,0,7104,0,1110,0,0,0,0,0,0,2,3,0,1,0
b'20190924WOHT0',2019,66606,b'HT',0,0,0,0,0,0,7104,0,0,0,0,0,0,1,0,0,0
b'20190924WOHT0',2019,63260,b'HT',0,7102,0,2000,0,1017,0,0,0,0,0,0,1,3,0,0,2
b'20190924WOHT0',2019,76368,b'HT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190924WOHT0',2019,66662,b'HT',0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0
b'20190924WOHT0',2019,79113,b'HT',0,3000,0,7005,0,1011,0,0,0,0,0,0,1,2,0,0,0
b'20190924WOHT0',2019,60648,b'HT',0,0,0,0,0,0,0,7001,0,0,0,0,0,1,0,0,0
b'20190924WOHT0',2019,78643,b'HT',0,7304,0,0,7006,7005,0,0,0,0,0,0,0,3,0,0,0
b'20190924WOHT0',2019,67644,b'HT',0,0,0,0,0,0,0,7006,0,0,0,0,0,1,0,0,0
b'20190924WOHT0',2019,99810,b'HT',0,7006,0,0,2000,0,7403,0,0,0,0,0,0,3,0,0,0
b'20190924WOHT0',2019,69636,b'HT',0,0,0,0,0,0,0,1019,0,0,0,0,1,1,0,0,0
b'20190924WOHT0',2019,63636,b'HT',0,0,7104,0,2000,0,0,0,0,0,0,0,0,2,0,0,0
b'20190924WOHT0',2019,65464,b'HT',0,0,0,0,0,0,1011,2000,0,0,0,0,1,2,0,1,0
b'20190925SSSK0',2019,62415,b'SS',2000,0,0,1017,0,7107,0,7100,0,0,0,0,1,4,0,0,0
b'20190925SSSK0',2019,69405,b'SS',2000,0,0,2000,0,1019,0,7305,0,0,0,0,1,4,0,0,0
b'20190925SSSK0',2019,62404,b'SS',2000,0,0,7101,0,7101,0,0,2000,0,0,0,0,4,0,0,0
b'20190925SSSK0',2019,67450,b'SS',0,1019,0,3000,0,2000,0,0,7401,0,0,0,1,3,0,0,0
b'20190925SSSK0',2019,75566,b'SS',0,7003,0,7005,0,0,2000,0,7102,0,0,0,0,4,0,0,0
b'20190925SSSK0',2019,66409,b'SS',0,7214,0,0,2000,0,7107,0,0,0,0,0,0,3,0,0,0
b'20190925SSSK0',2019,61197,b'SS',0,0,7101,0,1012,0,7104,0,0,0,0,0,1,3,0,0,0
b'20190925SSSK0',2019,72456,b'SS',0,0,1011,0,7104,0,0,0,0,0,0,0,1,2,0,0,0
b'20190925SSSK0',2019,66462,b'SS',0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0
b'20190925SSSK0',2019,69442,b'SS',0,0,2000,0,2000,0,0,4105,0,0,0,0,0,2,0,0,0
b'20190925SSSK0',2019,71837,b'SK',7003,0,7107,0,7006,0,7005,0,0,0,0,0,0,4,0,0,0
b'20190925SSSK0',2019,67872,b'SK',1017,0,7006,0,2000,0,0,7006,0,0,0,0,1,4,0,0,0
b'20190925SSSK0',2019,75847,b'SK',1011,0,7006,0,0,3000,0,7102,0,0,0,0,1,3,0,0,0
b'20190925SSSK0',2019,75151,b'SK',7003,0,0,1303,0,1018,0,7006,0,0,0,0,2,4,0,1,1
b'20190925SSSK0',2019,66864,b'SK',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925SSSK0',2019,61353,b'SK',7104,0,0,2000,0,2000,0,0,0,0,0,0,0,3,0,0,0
b'20190925SSSK0',2019,76812,b'SK',0,7100,0,1017,0,3000,0,0,0,0,0,0,1,2,0,0,0
b'20190925SSSK0',2019,73209,b'SK',0,7101,0,7005,0,7003,0,0,0,0,0,0,0,3,0,0,0
b'20190925SSSK0',2019,76869,b'SK',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925SSSK0',2019,76802,b'SK',0,1011,0,7107,0,0,7101,0,0,0,0,0,1,3,0,0,0
b'20190925SSSK0',2019,63704,b'SK',0,7003,0,0,2000,0,7302,0,0,0,0,0,0,3,0,0,0
b'20190925OBLT0',2019,79240,b'OB',7104,0,7003,0,1012,5005,0,7102,0,0,0,0,1,4,0,0,1
b'20190925OBLT0',2019,69209,b'OB',1011,0,7101,0,7002,1116,0,7100,0,0,0,0,2,5,0,1,0
b'20190925OBLT0',2019,79215,b'OB',1019,0,7005,0,0,10031019,0,7407,0,0,0,0,3,5,0,0,1
b'20190925OBLT0',2019,75334,b'OB',7005,0,0,7003,0,10171011,0,0,7101,0,0,0,2,5,0,1,0
b'20190925OBLT0',2019,64086,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925OBLT0',2019,78224,b'OB',2000,0,0,3000,0,30007101,0,0,7100,0,0,0,0,3,0,1,0
b'20190925OBLT0',2019,66203,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925OBLT0',2019,62244,b'OB',0,1011,0,3100,0,7100,7005,0,7100,0,0,0,1,4,0,1,0
b'20190925OBLT0',2019,63202,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925OBLT0',2019,74206,b'OB',0,7104,0,2000,0,1023,7003,0,0,0,0,0,1,4,0,1,1
b'20190925OBLT0',2019,63257,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925OBLT0',2019,67207,b'OB',0,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
b'20190925OBLT0',2019,76267,b'OB',0,0,0,7000,0,0,0,0,0,0,0,0,0,1,0,0,0
b'20190925OBLT0',2019,62234,b'OB',0,0,0,0,0,1018,7402,0,0,0,0,0,1,2,0,1,2
b'20190925OBLT0',2019,79231,b'OB',0,7101,0,0,7001,1118,0,0,0,0,0,0,1,3,0,1,2
b'20190925OBLT0',2019,79290,b'OB',0,0,0,0,0,0,0,1011,0,0,0,0,1,1,0,0,0
b'20190925OBLT0',2019,77532,b'LT',7402,0,2000,0,0,1008,0,2000,0,0,0,0,1,4,0,0,0
b'20190925OBLT0',2019,61566,b'LT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925OBLT0',2019,60523,b'LT',7101,0,7006,0,0,7104,0,7003,0,0,0,0,0,4,0,0,0
b'20190925OBLT0',2019,78513,b'LT',1110,0,0,2000,0,2000,0,7006,0,0,0,0,1,4,0,0,0
b'20190925OBLT0',2019,71564,b'LT',2000,0,0,7102,0,0,7006,0,1019,0,0,0,1,4,0,0,0
b'20190925OBLT0',2019,76509,b'LT',0,2000,0,2000,0,0,2000,0,0,0,0,0,0,3,0,0,0
b'20190925OBLT0',2019,63593,b'LT',0,0,0,0,0,0,0,0,7100,0,0,0,0,1,0,0,0
b'20190925OBLT0',2019,62556,b'LT',0,7102,0,0,7005,0,1011,0,0,0,0,0,1,3,0,0,0
b'20190925OBLT0',2019,61204,b'LT',0,0,0,0,0,0,0,0,7102,0,0,0,0,1,0,0,0
b'20190925OBLT0',2019,67504,b'LT',0,2000,0,0,2000,0,1001,0,7003,0,0,0,1,4,0,0,0
b'20190925OBLT0',2019,68518,b'LT',0,0,7104,0,2000,0,3100,0,0,0,0,0,0,2,0,0,0
b'20190925OBLT0',2019,67539,b'LT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925OBLT0',2019,65515,b'LT',0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925OBLT0',2019,69508,b'LT',0,0,0,0,0,7004,2000,0,0,0,0,0,0,2,0,0,0
b'20190925HHNC0',2019,68743,b'HH',7101,0,7101,0,2000,0,7000,0,7004,0,0,0,0,5,0,0,0
b'20190925HHNC0',2019,66706,b'HH',2000,0,1117,0,7101,0,7006,0,0,0,0,0,1,4,0,1,0
b'20190925HHNC0',2019,71752,b'HH',1012,0,1017,0,1303,0,7101,0,0,0,0,0,3,4,0,1,1
b'20190925HHNC0',2019,61700,b'HH',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925HHNC0',2019,79705,b'HH',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190925HHNC0',2019,73136,b'HH',7005,0,3000,0,7005,0,0,1011,0,0,0,0,1,3,0,0,0
b'20190925HHNC0',2019,75808,b'HH',0,2000,1017,0,0,1017,0,0,0,0,0,0,2,3,0,0,1
b'20190925HHNC0',2019,63700,b'HH',0,0,0,0,0,0,0,4104,0,0,0,0,0,0,0,0,0
b'20190925HHNC0',2019,76753,b'HH',0,6000,7212,0,0,1017,0,7104,0,0,0,0,1,4,0,1,0
b'20190925HHNC0',2019,78288,b'HH',0,1019,0,1019,0,7003,0,7003,0,0,0,0,2,4,0,0,0
b'20190925HHNC0',2019,61554,b'HH',0,2000,0,7206,0,0,0,0,0,0,0,0,0,2,0,0,0
b'20190925HHNC0',2019,66702,b'HH',0,0,0,0,0,1019,0,0,2000,0,0,0,1,2,0,0,1
b'20190925HHNC0',2019,78756,b'HH',0,7101,0,7104,0,7003,0,0,2000,0,0,0,0,4,0,0,0
b'20190925HHNC0',2019,65905,b'NC',1001,2000,0,7304,0,0,0,0,0,0,0,0,1,3,0,0,0
b'20190925HHNC0',2019,76849,b'NC',0,0,0,0,0,6004,0,7101,0,0,0,0,0,2,0,0,0
b'20190925HHNC0',2019,63920,b'NC',3000,0,7100,0,1011,2000,0,0,0,0,0,0,1,3,0,0,0
b'20190925HHNC0',2019,62934,b'NC',0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0
b'20190925HHNC0',2019,64984,b'NC',7002,0,1017,0,6007,0,1017,0,1110,0,0,0,3,5,0,1,0
b'20190925HHNC0',2019,63963,b'NC',7003,0,7006,0,7302,0,1011,0,2000,0,0,0,1,5,0,0,0
b'20190925HHNC0',2019,62025,b'NC',7101,0,7000,0,0,1019,0,0,0,0,0,0,1,3,0,1,0
b'20190925HHNC0',2019,69901,b'NC',0,0,0,0,0,0,7101,0,0,0,0,0,0,1,0,0,1
b'20190925HHNC0',2019,73306,b'NC',0,7005,0,3000,0,6004,0,0,0,0,0,0,0,2,0,0,0
b'20190925HHNC0',2019,62931,b'NC',0,0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0
b'20190925HHNC0',2019,60566,b'NC',0,7006,0,7101,0,0,0,0,0,0,0,0,0,2,0,0,0
b'20190925HHNC0',2019,76232,b'NC',0,0,0,0,0,2000,0,0,0,0,0,0,0,1,0,0,0
b'20190925HHNC0',2019,68912,b'NC',0,0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0
b'20190925HHNC0',2019,66917,b'NC',0,1019,0,7006,0,0,0,0,0,0,0,0,1,2,0,0,0
b'20190925HHNC0',2019,62907,b'NC',0,0,0,0,0,7402,0,7005,0,0,0,0,0,2,0,0,0
b'20190925HHNC0',2019,78122,b'NC',0,1017,0,3000,0,0,0,0,0,0,0,0,1,1,0,0,0
b'20190925HHNC0',2019,78813,b'NC',0,0,0,0,0,3000,0,7102,0,0,0,0,0,1,0,0,0
b'20190926HTLT0',2019,64646,b'HT',2000,2000,0,0,7102,0,7006,0,7100,0,0,0,0,5,0,0,0
b'20190926HTLT0',2019,62908,b'HT',3000,0,6002,0,7001,0,1011,0,0,0,0,0,1,3,0,1,0
b'20190926HTLT0',2019,64560,b'HT',1303,0,7100,0,0,7001,0,0,0,0,0,0,1,3,0,1,2
b'20190926HTLT0',2019,66606,b'HT',0,0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0
b'20190926HTLT0',2019,62265,b'HT',2000,0,7006,0,0,2000,0,7101,0,0,0,0,0,4,0,0,0
b'20190926HTLT0',2019,63260,b'HT',7102,0,0,7104,0,3000,0,0,0,0,0,0,0,2,0,0,0
b'20190926HTLT0',2019,76368,b'HT',0,0,0,0,0,0,0,7006,0,0,0,0,0,1,0,0,0
b'20190926HTLT0',2019,79113,b'HT',0,1018,0,7003,0,3000,0,7101,0,0,0,0,1,3,0,1,0
b'20190926HTLT0',2019,78643,b'HT',0,2000,0,3100,0,0,0,0,0,0,0,0,0,1,0,0,0
b'20190926HTLT0',2019,66662,b'HT',0,0,0,0,0,7104,0,0,7400,0,0,0,0,2,0,0,0
b'20190926HTLT0',2019,99810,b'HT',0,6001,0,2000,0,0,0,0,0,0,0,0,0,2,0,0,0
b'20190926HTLT0',2019,69636,b'HT',0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0
b'20190926HTLT0',2019,63636,b'HT',0,7102,0,0,7005,0,0,0,0,0,0,0,0,2,0,0,1
b'20190926HTLT0',2019,65464,b'HT',0,0,0,0,0,0,2000,0,2000,0,0,0,0,2,0,0,0
b'20190926HTLT0',2019,77532,b'LT',1017,0,7104,0,1117,0,0,7003,0,0,0,0,2,4,0,0,0
b'20190926HTLT0',2019,63558,b'LT',2000,0,7101,0,2000,0,0,2000,0,0,0,0,0,4,0,0,0
b'20190926HTLT0',2019,78513,b'LT',2000,0,7104,0,0,7100,0,7104,0,0,0,0,0,4,0,0,0
b'20190926HTLT0',2019,63593,b'LT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190926HTLT0',2019,71564,b'LT',1019,0,0,7005,0,1302,0,0,7006,0,0,0,2,4,0,1,1
b'20190926HTLT0',2019,69569,b'LT',3000,0,0,3000,0,7101,0,0,2000,0,0,0,0,2,0,0,0
b'20190926HTLT0',2019,62556,b'LT',2000,0,0,7403,0,7104,0,0,7102,0,0,0,0,4,0,0,0
b'20190926HTLT0',2019,67504,b'LT',0,2000,0,7101,0,0,7102,0,0,0,0,0,0,3,0,0,0
b'20190926HTLT0',2019,68518,b'LT',0,2000,0,0,2000,0,7400,0,0,0,0,0,0,3,0,0,0
b'20190926HTLT0',2019,61204,b'LT',0,7003,0,0,2000,0,0,0,0,0,0,0,0,2,0,0,0
b'20190926HTLT0',2019,69508,b'LT',0,0,0,0,0,0,7003,0,0,0,0,0,0,1,0,0,0
b'20190926OBSS0',2019,79240,b'OB',3100,1019,0,3000,0,0,0,0,0,0,0,0,1,1,0,3,0
b'20190926OBSS0',2019,66203,b'OB',0,0,0,0,7102,0,7107,0,7000,0,0,0,0,3,0,0,0
b'20190926OBSS0',2019,69209,b'OB',1019,1017,0,7003,7104,0,2000,0,0,0,0,0,2,5,0,2,0
b'20190926OBSS0',2019,64086,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190926OBSS0',2019,79215,b'OB',3000,1117,0,3000,1019,0,7006,0,0,0,0,0,2,3,0,2,2
b'20190926OBSS0',2019,79290,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190926OBSS0',2019,75334,b'OB',1111,7006,0,1019,7005,0,0,7003,0,0,0,0,2,5,0,2,4
b'20190926OBSS0',2019,78224,b'OB',7100,0,7006,7400,0,7006,0,1017,0,0,0,0,1,5,0,0,0
b'20190926OBSS0',2019,63257,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190926OBSS0',2019,62244,b'OB',1011,0,1019,6007,0,7107,0,7003,0,0,0,0,2,5,0,1,1
b'20190926OBSS0',2019,63440,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
